"","origin_ID","network_ID","tot_sin","destination_ID","lcp_distance","distance","inverse_sinuousity","probability"
"54",26184,3,14.3857016932615,26203,4093.24355948708,3631.06784695275,0.88708814762241,0.0616645726803813
"55",26184,3,14.3857016932615,26009,7521.87482931071,4651.62581458204,0.618413084521949,0.0429880375464495
"56",26184,3,14.3857016932615,25399,7085.0493919174,6403.69211972694,0.903837860858234,0.062828903318745
"57",26184,3,14.3857016932615,24365,9082.5078044542,5489.26506204912,0.604382132230588,0.0420126974072937
"58",26184,3,14.3857016932615,23192,4959.09731877446,4861.43339069412,0.980306107784859,0.0681444762784181
"59",26184,3,14.3857016932615,22138,10775.6314898185,8900.94166287199,0.82602506138802,0.0574198658501965
"60",26203,3,7.86521967885215,26184,4093.24355948708,3631.06784695275,0.88708814762241,0.112786188287607
"61",26203,3,7.86521967885215,23192,6366.4087200489,5959.81522012938,0.936134559089949,0.119022048628471
"62",26203,3,7.86521967885215,27866,5244.90960286567,4884.25095584139,0.931236441743966,0.118399292043661
"63",26203,3,7.86521967885215,26853,444.472870889188,436.540532799505,0.98215338075907,0.124872975054958
"64",26203,3,7.86521967885215,26740,1407.31140127437,1346.39513646246,0.956714438071954,0.121638616228908
"65",26203,3,7.86521967885215,26657,1802.52241309168,1343.18545818548,0.745169906587545,0.0947424149628195
"66",26203,3,7.86521967885215,26479,633.10340015343,534.872801472286,0.844842724494389,0.107415019413378
"67",26203,3,7.86521967885215,26009,3483.23214182433,1110.7760218831,0.318892332367298,0.0405446186359841
"68",26203,3,7.86521967885215,24365,5019.23418743113,2391.20223235287,0.476407783151617,0.0605714528778608
"69",26203,3,7.86521967885215,22138,6736.98880233136,5299.18041610037,0.786579964963957,0.100007373866352
"70",26479,3,6.40950086128594,26184,3544.90795752721,3164.60561248757,0.892718696903791,0.139280533106081
"71",26479,3,6.40950086128594,23192,5781.02823192174,5490.66396386103,0.949772902602796,0.148182038376736
"72",26479,3,6.40950086128594,22138,7364.75318955511,5737.3885605193,0.779033378695734,0.121543532882752
"73",26479,3,6.40950086128594,26853,888.945741778375,476.300110533239,0.535803354634873,0.0835951763219475
"74",26479,3,6.40950086128594,26740,1985.81392942682,1609.35818311068,0.810427482284407,0.126441590355261
"75",26479,3,6.40950086128594,26657,2381.02494124563,1846.03960383476,0.775313005696198,0.120963086280114
"76",26479,3,6.40950086128594,26203,633.10340015343,534.872801472286,0.844842724494389,0.131811001009038
"77",26479,3,6.40950086128594,26009,4061.73466997716,1491.32652695598,0.367164930289345,0.0572844809971178
"78",26479,3,6.40950086128594,24365,5646.99857465633,2566.13385824895,0.454424385684411,0.0708985606709536
"79",26657,3,7.29705005659105,26184,5841.16510057966,4601.24198457716,0.787726747206742,0.107951396947761
"80",26657,3,7.29705005659105,27866,5622.36764512142,4040.04792007173,0.718567012169209,0.0984736306584829
"81",26657,3,7.29705005659105,26853,1936.55207035617,1474.70262413528,0.761509409795547,0.10435852897949
"82",26657,3,7.29705005659105,26740,1425.06437083455,1062.87542951651,0.74584380275683,0.102211687870107
"83",26657,3,7.29705005659105,26479,2381.02494124563,1846.03960383476,0.775313005696198,0.106250196954028
"84",26657,3,7.29705005659105,26203,1802.52241309168,1343.18545818548,0.745169906587545,0.102119336006812
"85",26657,3,7.29705005659105,26009,1717.7546148991,1541.14902191255,0.897188113217832,0.122952166459026
"86",26657,3,7.29705005659105,24365,3216.71177434118,2946.00343221177,0.915843146318307,0.125508683538641
"87",26657,3,7.29705005659105,22138,5026.11214740592,4774.24820352562,0.949888912842845,0.130174372585653
"88",26740,3,8.89810924750019,26184,5396.69222968995,3710.57394128908,0.687564490128846,0.0772708528299996
"89",26740,3,8.89810924750019,28752,3636.55371569465,2294.15319023832,0.630859151162049,0.0708981125781616
"90",26740,3,8.89810924750019,23192,7645.02947698798,7010.12363774884,0.916951812788917,0.103050185975916
"91",26740,3,8.89810924750019,27866,4373.71683064697,3538.90729523392,0.809130410646735,0.0909328474331836
"92",26740,3,8.89810924750019,26853,1181.6359858427,1133.18422860317,0.958996037849192,0.107775260021516
"93",26740,3,8.89810924750019,26657,1425.06437083455,1062.87542951651,0.74584380275683,0.0838204816339342
"94",26740,3,8.89810924750019,26479,1985.81392942682,1609.35818311068,0.810427482284407,0.0910786167872783
"95",26740,3,8.89810924750019,26203,1407.31140127437,1346.39513646246,0.956714438071954,0.107518846022342
"96",26740,3,8.89810924750019,26009,3142.81898573239,2169.57878671213,0.690328904261261,0.0775815271604133
"97",26740,3,8.89810924750019,24365,4641.77614517529,3595.3545254599,0.77456439367438,0.0870482000310329
"98",26740,3,8.89810924750019,22138,6359.53076007366,5829.96197431779,0.916728323875622,0.103025069526222
"99",26853,3,6.69352784921443,26184,4349.08590111246,3262.47394886525,0.750151646356476,0.112071192240504
"100",26853,3,6.69352784921443,23192,6585.20617550714,5938.51131442172,0.901795806562486,0.134726533881281
"101",26853,3,6.69352784921443,22138,6871.01845959571,5708.74465164922,0.830844027740412,0.124126476569142
"102",26853,3,6.69352784921443,26740,1181.6359858427,1133.18422860317,0.958996037849192,0.143272136824192
"103",26853,3,6.69352784921443,26657,1936.55207035617,1474.70262413528,0.761509409795547,0.11376801993659
"104",26853,3,6.69352784921443,26479,888.945741778375,476.300110533239,0.535803354634873,0.0800479757020442
"105",26853,3,6.69352784921443,26203,444.472870889188,436.540532799505,0.98215338075907,0.146731798669417
"106",26853,3,6.69352784921443,26009,3617.26179908833,1546.55170972665,0.427547630120781,0.0638747816924313
"107",26853,3,6.69352784921443,24365,5153.26384469523,2807.1196631655,0.544726555395595,0.0813810844843987
"108",27866,3,8.83014084466575,30145,3752.8304033977,3489.46204741658,0.929821407398886,0.105300858022054
"109",27866,3,8.83014084466575,29759,7870.70489241838,7440.03079549053,0.945281381678698,0.10705167655958
"110",27866,3,8.83014084466575,29691,2911.60757364412,2530.02609814799,0.86894474415089,0.0984066686406045
"111",27866,3,8.83014084466575,26184,6116.10237508207,5811.01940240369,0.950118072921516,0.107599424475259
"112",27866,3,8.83014084466575,28752,3100.43508663776,2675.23735749989,0.862858690068892,0.097717432286501
"113",27866,3,8.83014084466575,28536,7036.55700636919,6359.67930029012,0.90380555355888,0.102354602203754
"114",27866,3,8.83014084466575,22138,8863.71034899502,8069.31919157735,0.910377130328075,0.103098823262602
"115",27866,3,8.83014084466575,26740,4373.71683064697,3538.90729523392,0.809130410646735,0.0916327864844339
"116",27866,3,8.83014084466575,26657,5622.36764512142,4040.04792007173,0.718567012169209,0.0813766195590518
"117",27866,3,8.83014084466575,26203,5244.90960286567,4884.25095584139,0.931236441743966,0.10546110850616
"118",28536,3,8.19471054489006,30145,3326.11050206897,2961.84962076707,0.890484431868599,0.108665757867906
"119",28536,3,8.19471054489006,29759,4758.05283288019,4354.95739188063,0.915281428105632,0.111691733721622
"120",28536,3,8.19471054489006,29691,4586.97828944645,3829.70275842635,0.834907539727751,0.101883713299474
"121",28536,3,8.19471054489006,29419,2655.96221574714,2262.20045304521,0.851744215197292,0.10393829172263
"122",28536,3,8.19471054489006,28752,4331.33293155007,4283.03813366492,0.988849899407788,0.120669289536334
"123",28536,3,8.19471054489006,27866,7036.55700636919,6359.67930029012,0.90380555355888,0.110291333489804
"124",28536,3,8.19471054489006,23192,8510.88323627738,7728.62893738012,0.908087765137827,0.11081389149298
"125",28536,3,8.19471054489006,26184,3819.84523202785,3533.36830048655,0.925003000346898,0.112878056556091
"126",28536,3,8.19471054489006,25399,5964.31974825625,5824.43683672909,0.976546711539392,0.119167932313159
"127",28752,3,5.04399886434788,26184,3192.08084480495,3141.14292149321,0.984042408138052,0.195091718813318
"128",28752,3,5.04399886434788,29759,7328.47777690851,6825.33323985563,0.931349872176559,0.184645139149327
"129",28752,3,5.04399886434788,29691,2125.18259962082,1372.95050866123,0.646038843394536,0.12808068771801
"130",28752,3,5.04399886434788,28536,4331.33293155007,4283.03813366492,0.988849899407788,0.196044829906129
"131",28752,3,5.04399886434788,27866,3100.43508663776,2675.23735749989,0.862858690068892,0.171066392613165
"132",28752,3,5.04399886434788,26740,3636.55371569465,2294.15319023832,0.630859151162049,0.125071231800051
"133",29419,3,4.09492590799438,30145,1601.47792719539,1346.35792639987,0.840697148263351,0.205302163495092
"134",29419,3,4.09492590799438,29759,6073.71847598426,5275.77496967557,0.868623560762028,0.212121923638775
"135",29419,3,4.09492590799438,29691,2862.3457145724,1745.47036437847,0.609804174070294,0.148917022620554
"136",29419,3,4.09492590799438,26184,2911.60757364395,2690.49080560392,0.924056809701419,0.225658981496445
"137",29419,3,4.09492590799438,28536,2655.96221574714,2262.20045304521,0.851744215197292,0.207999908749133
"138",29691,3,5.58309495302933,30145,1266.20680030586,1070.78946361161,0.845667124321995,0.151469235511237
"139",29691,3,5.58309495302933,29759,5810.99817438526,5594.27362401921,0.962704419471105,0.172432034126296
"140",29691,3,5.58309495302933,29419,2862.3457145724,1745.47036437847,0.609804174070294,0.109223321329941
"141",29691,3,5.58309495302933,28752,2125.18259962082,1372.95050866123,0.646038843394536,0.115713389944049
"142",29691,3,5.58309495302933,28536,4586.97828944645,3829.70275842635,0.834907539727751,0.149542063452591
"143",29691,3,5.58309495302933,27866,2911.60757364412,2530.02609814799,0.86894474415089,0.155638539459088
"144",29691,3,5.58309495302933,26184,4835.74568736885,3941.26865782679,0.815028107892756,0.145981416176798
"145",29759,3,7.41585581634865,30145,4825.06766151108,4603.34754883433,0.954048289427032,0.12864978945839
"146",29759,3,7.41585581634865,29691,5810.99817438526,5594.27362401921,0.962704419471105,0.129817035728873
"147",29759,3,7.41585581634865,29419,6073.71847598426,5275.77496967557,0.868623560762028,0.117130589142133
"148",29759,3,7.41585581634865,28752,7328.47777690851,6825.33323985563,0.931349872176559,0.125588994074473
"149",29759,3,7.41585581634865,28536,4758.05283288019,4354.95739188063,0.915281428105632,0.123422225400856
"150",29759,3,7.41585581634865,27866,7870.70489241838,7440.03079549053,0.945281381678698,0.127467605235093
"151",29759,3,7.41585581634865,26184,8577.89806490889,7632.31255973816,0.889764893681938,0.119981417616077
"152",29759,3,7.41585581634865,25399,9625.50439348537,9132.63773912616,0.948801971045657,0.127942343344105
"153",30145,3,5.42019282685689,29759,4825.06766151108,4603.34754883433,0.954048289427032,0.176017407480367
"154",30145,3,5.42019282685689,29691,1266.20680030586,1070.78946361161,0.845667124321995,0.156021593942514
"155",30145,3,5.42019282685689,29419,1601.47792719539,1346.35792639987,0.840697148263351,0.155104656811788
"156",30145,3,5.42019282685689,26184,4160.25838811865,3991.66152719214,0.959474425577025,0.177018503995441
"157",30145,3,5.42019282685689,28536,3326.11050206897,2961.84962076707,0.890484431868599,0.164290175703026
"158",30145,3,5.42019282685689,27866,3752.8304033977,3489.46204741658,0.929821407398886,0.171547662066864
"159",65066,1,12.1591939740118,66900,2052.82875805928,1732.37808902207,0.844019511857874,0.0694141004462811
"160",65066,1,12.1591939740118,66315,4452.94863218192,4181.88032003565,0.939126108442566,0.0772358850800295
"161",65066,1,12.1591939740118,66774,3929.24395975655,3073.47763646248,0.782205856378769,0.0643304036476923
"162",65066,1,12.1591939740118,68117,5773.95328821832,3271.54066217471,0.56660324371696,0.046598750289532
"163",65066,1,12.1591939740118,67846,8027.82653217234,3867.50800862899,0.481762777649661,0.0396212757752977
"164",65066,1,12.1591939740118,67774,4842.82063107214,3417.26986198179,0.705636264960167,0.0580331448341347
"165",65066,1,12.1591939740118,65949,1693.12368536385,1547.0786440731,0.913742248984392,0.075148258259335
"166",65066,1,12.1591939740118,67712,3192.08084480538,2772.08525396079,0.868425766368647,0.071421326793927
"167",65066,1,12.1591939740118,67575,5135.5108751342,3083.00706388286,0.60033113332708,0.0493726092872754
"168",65066,1,12.1591939740118,67228,2253.87324395557,2130.69788485846,0.945349473654991,0.0777477089086259
"169",65066,1,12.1591939740118,66960,1382.68047173947,1222.81056447533,0.884376824196399,0.0727331783740436
"170",65066,1,12.1591939740118,66871,1656.07879919547,1005.64277752219,0.607243313549296,0.0499410828421006
"171",65066,1,12.1591939740118,66112,3289.06561590104,1493.04686261566,0.453942559065255,0.0373332771921789
"172",65066,1,12.1591939740118,65948,1675.37071580275,1527.90761004379,0.911981805359242,0.0750034753379578
"173",65066,1,12.1591939740118,65711,3058.0511875417,2348.40869447853,0.76794289907435,0.0631573853263378
"174",65066,1,12.1591939740118,65613,3581.75585996497,3175.24156819724,0.886504187426192,0.0729081376052508
"175",65613,1,4.65660134745072,66900,3460.14015933364,3376.65955413466,0.975873634779276,0.209567786023496
"176",65613,1,4.65660134745072,66315,1541.34105853791,1481.41377618336,0.961120037630478,0.206399467318938
"177",65613,1,4.65660134745072,65066,3581.75585996497,3175.24156819724,0.886504187426192,0.190375795839065
"178",65613,1,4.65660134745072,65949,2010.44485896242,1895.5881289439,0.942869992426554,0.202480290253477
"179",65613,1,4.65660134745072,65948,1869.3402579955,1664.14931157138,0.890233495188218,0.191176660565024
"180",65711,1,8.28686858775951,66900,3130.40502910203,2857.80907671698,0.912919909771791,0.110164641819017
"181",65711,1,8.28686858775951,66774,1273.28174401007,1002.1226206821,0.787039180759807,0.0949742562495003
"182",65711,1,8.28686858775951,68117,3105.77409956511,2184.24897869089,0.703286494338637,0.0848675813898458
"183",65711,1,8.28686858775951,67846,5310.38548445083,2274.64141720032,0.428338286149023,0.0516887991661554
"184",65711,1,8.28686858775951,67774,2186.85841532361,1720.87177967183,0.786915041053162,0.0949592759580512
"185",65711,1,8.28686858775951,67712,3793.47837171959,3383.97033594451,0.892087069931617,0.10765068378776
"186",65711,1,8.28686858775951,67575,2479.54865938733,1650.93971716303,0.665822673377567,0.0803467155689001
"187",65711,1,8.28686858775951,67228,1881.75421462863,1340.0936377449,0.712151261480965,0.0859373180519454
"188",65711,1,8.28686858775951,65066,3058.0511875417,2348.40869447853,0.76794289907435,0.0926698536294728
"189",65711,1,8.28686858775951,66871,2886.97664410918,2313.41804526198,0.801328978529309,0.0966986467859461
"190",65711,1,8.28686858775951,66112,1114.62115720983,924.061949910084,0.829036793293285,0.100042227593406
"191",65948,1,5.51905683121743,66900,2320.88807258773,2256.29107554778,0.972167120938354,0.176147329275446
"192",65948,1,5.51905683121743,66315,2991.0363589088,2843.45939801003,0.950660258455495,0.172250492707065
"193",65948,1,5.51905683121743,65066,1675.37071580275,1527.90761004379,0.911981805359242,0.165242329124209
"194",65948,1,5.51905683121743,65949,980.591499945266,833.355915184511,0.849850233487672,0.153984686057347
"195",65948,1,5.51905683121743,66960,1717.75461489943,1621.84192700263,0.944163917788448,0.171073418278278
"196",65948,1,5.51905683121743,65613,1869.3402579955,1664.14931157138,0.890233495188218,0.161301744557656
"197",65949,1,10.1857349433862,66900,1650.739786267,1545.99343080869,0.936754369907421,0.09196728317731
"198",65949,1,10.1857349433862,66315,2881.6376311793,2659.46466767475,0.922900450389512,0.0906071535848053
"199",65949,1,10.1857349433862,65066,1693.12368536385,1547.0786440731,0.913742248984392,0.089708033250728
"200",65949,1,10.1857349433862,67728,1918.79910079527,1813.27350300089,0.945004353113021,0.0927772378100836
"201",65949,1,10.1857349433862,67727,3149.69694570702,3011.96101004086,0.956270098984004,0.093883269523416
"202",65949,1,10.1857349433862,67712,2521.93255848337,2437.49203513594,0.966517533126178,0.0948893269359769
"203",65949,1,10.1857349433862,67711,3015.66728844473,2660.87779929928,0.88235124925587,0.086626174170063
"204",65949,1,10.1857349433862,66960,998.147485777988,991.67752833073,0.993518034619688,0.0975401421833383
"205",65949,1,10.1857349433862,66871,1705.34065826608,1493.80402813295,0.875956379091898,0.0859983480780317
"206",65949,1,10.1857349433862,65948,980.591499945266,833.355915184511,0.849850233487672,0.0834353375786099
"207",65949,1,10.1857349433862,65613,2010.44485896242,1895.5881289439,0.942869992426554,0.0925676937076374
"208",66112,1,3.54229701129742,66900,3392.35585717847,2443.98643962314,0.720441624312273,0.203382613602014
"209",66112,1,3.54229701129742,66774,2211.48934485851,1841.83070007035,0.832846291732051,0.235114754374311
"210",66112,1,3.54229701129742,65066,3289.06561590104,1493.04686261566,0.453942559065255,0.128149208724593
"211",66112,1,3.54229701129742,67228,2137.59655625204,1509.20674702293,0.70602974289456,0.199314100608397
"212",66112,1,3.54229701129742,65711,1114.62115720983,924.061949910084,0.829036793293285,0.234039322690684
"213",66315,1,10.3537992994905,66900,4197.30327428649,3761.67099078186,0.89621138739881,0.0865586980658311
"214",66315,1,10.3537992994905,68778,3179.66688817433,2907.98950560966,0.914557910586459,0.0883306585469032
"215",66315,1,10.3537992994905,68497,4197.30327428696,4013.99267319701,0.956326577063676,0.0923647976362395
"216",66315,1,10.3537992994905,65066,4452.94863218192,4181.88032003565,0.939126108442566,0.090703526432928
"217",66315,1,10.3537992994905,67728,1717.75461489832,1702.83356027806,0.991313628564376,0.0957439486598083
"218",66315,1,10.3537992994905,67727,1918.79910079522,1745.52695314012,0.909697608476424,0.0878612364565722
"219",66315,1,10.3537992994905,67712,4331.33293155065,4120.93738953302,0.951424758765357,0.0918913657918961
"220",66315,1,10.3537992994905,67711,3527.15498796504,3387.69330333083,0.960460573717326,0.0927640710366668
"221",66315,1,10.3537992994905,65949,2881.6376311793,2659.46466767475,0.922900450389512,0.0891364052647736
"222",66315,1,10.3537992994905,65948,2991.0363589088,2843.45939801003,0.950660258455495,0.0918175281321397
"223",66315,1,10.3537992994905,65613,1541.34105853791,1481.41377618336,0.961120037630478,0.0928277639762416
"224",66774,1,7.72549578972102,66900,4038.64268748621,3047.80106610366,0.754659746341837,0.0976843126813857
"225",66774,1,7.72549578972102,68550,3366.75847039102,1894.91499442667,0.562830690437557,0.072853666063273
"226",66774,1,7.72549578972102,68117,1807.66444229194,1496.33931061031,0.827774931896705,0.107148454212878
"227",66774,1,7.72549578972102,67846,4024.49280007902,1331.40791415731,0.330826263158222,0.0428226578802095
"228",66774,1,7.72549578972102,67774,871.192772217457,797.492743374894,0.915403305453311,0.11849120501383
"229",66774,1,7.72549578972102,67712,4726.34695963963,3256.83784383,0.689123748830939,0.0892012328513384
"230",66774,1,7.72549578972102,67575,1169.22202921017,915.290508223792,0.782820102048614,0.101329432227531
"231",66774,1,7.72549578972102,67228,2789.99187301071,1283.30048865005,0.459965672683208,0.059538660715498
"232",66774,1,7.72549578972102,65066,3929.24395975655,3073.47763646248,0.782205856378769,0.101249923327835
"233",66774,1,7.72549578972102,66112,2211.48934485851,1841.83070007035,0.832846291732051,0.107804898792408
"234",66774,1,7.72549578972102,65711,1273.28174401007,1002.1226206821,0.787039180759807,0.101875556233813
"235",66871,1,5.70530381874728,66900,871.192772216742,776.858822003936,0.891718626208555,0.156296431274777
"236",66871,1,5.70530381874728,65066,1656.07879919547,1005.64277752219,0.607243313549296,0.106434877587751
"237",66871,1,5.70530381874728,65949,1705.34065826608,1493.80402813295,0.875956379091898,0.153533695473598
"238",66871,1,5.70530381874728,67712,1985.81392942727,1777.12663744966,0.894910953697561,0.156855968083056
"239",66871,1,5.70530381874728,67228,1857.12328509263,1525.69572152893,0.821537123451032,0.143995333035817
"240",66871,1,5.70530381874728,66960,712.532185417864,579.009670648821,0.812608444219626,0.142430354287084
"241",66871,1,5.70530381874728,65711,2886.97664410918,2313.41804526198,0.801328978529309,0.140453340257918
"242",66900,1,18.4581527161441,68914,3879.98210068638,3367.76416092179,0.867984458053562,0.0470244488385012
"243",66900,1,18.4581527161441,68778,4197.30327428645,4049.02606328306,0.964673219609418,0.0522627174259796
"244",66900,1,18.4581527161441,68550,7442.44604404309,3409.94128608934,0.458174807840044,0.0248223543756526
"245",66900,1,18.4581527161441,68497,4063.27361702213,3943.91221208981,0.97062432506827,0.0525851281000254
"246",66900,1,18.4581527161441,68117,5920.39690211388,2405.65100303341,0.406332724445294,0.0220137264380688
"247",66900,1,18.4581527161441,67846,8174.27014606912,3202.58394064615,0.391788365617721,0.0212257624932884
"248",66900,1,18.4581527161441,67774,4952.21935880015,2959.51304271035,0.597613479590976,0.032376667848689
"249",66900,1,18.4581527161441,67728,2576.53343048351,2287.20519444177,0.88770639161183,0.048092916190655
"250",66900,1,18.4581527161441,67727,3581.7558599654,3375.80051927912,0.942498777488348,0.0510613814926348
"251",66900,1,18.4581527161441,67712,1187.74447229253,1058.96199853499,0.891790799871329,0.0483141955528052
"252",66900,1,18.4581527161441,67711,1961.18299989228,1928.57493015909,0.983373265149157,0.0532758223572972
"253",66900,1,18.4581527161441,67575,5244.90960286426,2545.31089647341,0.485291661668184,0.02629145338275
"254",66900,1,18.4581527161441,67228,2149.81352915578,1764.8040660432,0.820910298548649,0.0444741308175792
"255",66900,1,18.4581527161441,66960,737.163114953366,652.112338254789,0.884624210065152,0.0479259340665997
"256",66900,1,18.4581527161441,66871,871.192772216742,776.858822003936,0.891718626208555,0.0483102854289762
"257",66900,1,18.4581527161441,66774,4038.64268748621,3047.80106610366,0.754659746341837,0.04088490099455
"258",66900,1,18.4581527161441,66315,4197.30327428649,3761.67099078186,0.89621138739881,0.0485536879654784
"259",66900,1,18.4581527161441,66112,3392.35585717847,2443.98643962314,0.720441624312273,0.0390310794038534
"260",66900,1,18.4581527161441,65949,1650.739786267,1545.99343080869,0.936754369907421,0.05075016900733
"261",66900,1,18.4581527161441,65948,2320.88807258773,2256.29107554778,0.972167120938354,0.0526687115384013
"262",66900,1,18.4581527161441,65711,3130.40502910203,2857.80907671698,0.912919909771791,0.0494588989381002
"263",66900,1,18.4581527161441,65613,3460.14015933364,3376.65955413466,0.975873634779276,0.0528695178649022
"264",66900,1,18.4581527161441,65066,2052.82875805928,1732.37808902207,0.844019511857874,0.0457261094778821
"265",66960,1,6.34440817837332,66900,737.163114953366,652.112338254789,0.884624210065152,0.139433684780976
"266",66960,1,6.34440817837332,65066,1382.68047173947,1222.81056447533,0.884376824196399,0.139394692039368
"267",66960,1,6.34440817837332,65949,998.147485777988,991.67752833073,0.993518034619688,0.156597432997198
"268",66960,1,6.34440817837332,67712,1900.27665771118,1692.51815709825,0.89067854382579,0.140387963508073
"269",66960,1,6.34440817837332,67711,2521.93255848375,2356.59012969672,0.934438203658215,0.147285322347876
"270",66960,1,6.34440817837332,66871,712.532185417864,579.009670648821,0.812608444219626,0.128082623528169
"271",66960,1,6.34440817837332,65948,1717.75461489943,1621.84192700263,0.944163917788448,0.14881828079834
